"awayAST.awayBLK.awayPF.awayORB.awayDRB.awayTRB.homeAST.homeBLK.homePF.homeORB.homeDRB.homeTRB.awayFGR.homeFGR.away2PR.home2PR.away3PR.home3PR.awayFTR.homeFTR.homeAttR.awayAttR.homeScore.awayScore.win"
"151","151 21.6666666666667 3.77777777777778 20.7777777777778 10.5555555555556 32.2222222222222 42.7777777777778 24.1111111111111 4.88888888888889 22 9.11111111111111 31.3333333333333 40.4444444444444 0.459994835394209 0.50563713604496 0.483716191235648 0.532744352099173 0.369211427260963 0.414883446255995 0.757551425075834 0.746938084574375 0.407653998277112 0.359829798966632 75 61 TRUE"
"152","152 21.8888888888889 3.77777777777778 21 10.3333333333333 31.5555555555556 41.8888888888889 25.2222222222222 5.33333333333333 21.4444444444444 10 31.7777777777778 41.7777777777778 0.462463971196678 0.507244245139306 0.488808548940892 0.538346304190454 0.348151151298726 0.412959444331993 0.74391506143947 0.750598215293329 0.408608625410984 0.36016048679732 101 68 TRUE"
"153","153 22.1111111111111 3.33333333333333 21.5555555555556 10 31.2222222222222 41.2222222222222 26.7777777777778 5.44444444444444 21.3333333333333 9.66666666666667 31.8888888888889 41.5555555555556 0.46209972024234 0.508022633417695 0.487856167988511 0.544906809945807 0.341978311792553 0.406423496619575 0.740026172550581 0.755471509640308 0.410479470615163 0.359639505457924 74 80 FALSE"
"154","154 24 3.77777777777778 22.7777777777778 9.44444444444444 31.4444444444444 40.8888888888889 28.1111111111111 5.88888888888889 21.6666666666667 10.6666666666667 32.2222222222222 42.8888888888889 0.468598105036871 0.500319261636653 0.488725582003465 0.539645404684401 0.369756089570331 0.397876488072566 0.747719856572768 0.74566758807168 0.406370123172482 0.36669506101348 80 79 FALSE"
"155","155 24.2222222222222 4.11111111111111 23.2222222222222 10.3333333333333 30 40.3333333333333 27.8888888888889 6 22.4444444444444 11.3333333333333 32.8888888888889 44.2222222222222 0.460922514340057 0.497787395039831 0.478732264465041 0.540565679798225 0.373264861500156 0.385530809060221 0.753275412128323 0.77365112716633 0.397639964442323 0.358543368651261 96 76 TRUE"
"156","156 24.3333333333333 3.66666666666667 23.3333333333333 10.2222222222222 28.6666666666667 38.8888888888889 28.7777777777778 5.77777777777778 23 11.2222222222222 32.3333333333333 43.5555555555556 0.460554375116496 0.512230607653775 0.481370587998887 0.557722542543323 0.359375972611267 0.389851796714542 0.768969856572768 0.776984460499664 0.406186972989332 0.359269441258522 77 68 TRUE"
"157","157 24.6666666666667 3.88888888888889 24.2222222222222 10.6666666666667 29 39.6666666666667 27.6666666666667 6.66666666666667 21.6666666666667 12.5555555555556 33.5555555555556 46.1111111111111 0.452417450312905 0.490195914733006 0.470601197919152 0.543072201412719 0.359375972611267 0.346922503785249 0.7756320065276 0.773512238277441 0.390325386830716 0.357201641885992 82 78 TRUE"
"158","158 24.8888888888889 3.77777777777778 23.6666666666667 10.7777777777778 27.8888888888889 38.6666666666667 27.6666666666667 6.22222222222222 20.7777777777778 13 34.5555555555556 47.5555555555556 0.45331932621478 0.498897387289901 0.467923467222354 0.550244379817774 0.371721651623612 0.357815749972613 0.776440087335681 0.783519139588691 0.400603865658991 0.362516225631948 74 69 TRUE"
"159","159 24.1111111111111 4.11111111111111 22.3333333333333 10.6666666666667 28 38.6666666666667 27.4444444444444 6 20.8888888888889 12.7777777777778 35.4444444444444 48.2222222222222 0.447146486708608 0.492987221805267 0.460180763231883 0.53148905159953 0.367636684303351 0.388987192908762 0.747978127839239 0.771978613555411 0.393492115289419 0.359093869034989 73 74 TRUE"
"160","160 22.1111111111111 4.66666666666667 22.7777777777778 11.4444444444444 28.2222222222222 39.6666666666667 27 6.77777777777778 20.3333333333333 12.6666666666667 35.2222222222222 47.8888888888889 0.43534586237325 0.483432498542679 0.445134726851914 0.513138121483894 0.379982363315697 0.404630165073473 0.74310483349226 0.78140622298302 0.386061466352719 0.352135697925874 83 77 TRUE"
"161","161 22 4.77777777777778 21.6666666666667 11.8888888888889 27.1111111111111 39 27.2222222222222 6.44444444444444 20.6666666666667 12.3333333333333 34.3333333333333 46.6666666666667 0.437376925694636 0.495789999682669 0.443762984739432 0.528218935712608 0.410846560846561 0.402873467664602 0.726438166825594 0.785215746792544 0.397215226922368 0.356034333403457 80 83 TRUE"
"162","162 20.7777777777778 4.77777777777778 22 13.2222222222222 26.3333333333333 39.5555555555556 25.7777777777778 7.11111111111111 20 12.6666666666667 33 45.6666666666667 0.438840340328783 0.498905615298285 0.446937587914035 0.526348902987036 0.425661375661376 0.40940941537702 0.725743722381149 0.794278000535649 0.398940995243881 0.359339233517928 96 79 TRUE"
"163","163 20.2222222222222 5.11111111111111 21.4444444444444 13.6666666666667 25.2222222222222 38.8888888888889 24.2222222222222 7.11111111111111 20.1111111111111 12.3333333333333 31.7777777777778 44.1111111111111 0.436884507490597 0.506405486875827 0.449406723716504 0.529331105969238 0.404293854293854 0.430776936744541 0.715384704359296 0.795648441185027 0.4011455807818 0.353976021566481 83 77 TRUE"
"164","164 19.2222222222222 5.33333333333333 21.4444444444444 13.7777777777778 25 38.7777777777778 24.5555555555556 7.55555555555556 18.8888888888889 12.6666666666667 32.2222222222222 44.8888888888889 0.430425190332696 0.512476281682962 0.441997664344911 0.53470745005526 0.394571632071632 0.4400361960038 0.711151900126492 0.785442679868155 0.41163591552956 0.353084904885891 79 74 TRUE"
"165","165 20.2222222222222 6.11111111111111 21.6666666666667 14.4444444444444 25.5555555555556 40 23.2222222222222 7.55555555555556 18.7777777777778 14.2222222222222 32.7777777777778 47 0.427799802048167 0.494404679914313 0.441884593336318 0.517894584558184 0.375127187627188 0.414370179109713 0.70305004827464 0.774470457645932 0.399433936222318 0.353853085152193 80 71 TRUE"
"166","166 20.4444444444444 6.44444444444444 21 13.8888888888889 25.3333333333333 39.2222222222222 23 7 18.6666666666667 14.2222222222222 31.4444444444444 45.6666666666667 0.442951317199682 0.49355131623916 0.458401109852834 0.517725078667854 0.383063695563696 0.407299472039006 0.712309307533899 0.790568942494417 0.399770906856318 0.364692297380294 88 67 TRUE"
"167","167 21.4444444444444 6.44444444444444 21.1111111111111 14.1111111111111 26.2222222222222 40.3333333333333 24.5555555555556 7.33333333333333 19.7777777777778 13.6666666666667 31.5555555555556 45.2222222222222 0.437720436968802 0.489763437451281 0.454390094527164 0.513919903629802 0.374291765739134 0.413913228652763 0.696316041540633 0.79321444513992 0.389015285839671 0.351581497504789 69 84 FALSE"
"168","168 21.8888888888889 6.44444444444444 21 14 26.8888888888889 40.8888888888889 23.7777777777778 7.66666666666667 19 14 31.4444444444444 45.4444444444444 0.436530492003756 0.476843540810454 0.452470962768842 0.506317147630753 0.380244146691515 0.384109307084135 0.728062073286665 0.772226790818932 0.377885504078821 0.349600122430487 72 72 TRUE"
"169","169 22.6666666666667 6.22222222222222 20.8888888888889 13.3333333333333 26.7777777777778 40.1111111111111 23 7.11111111111111 19.2222222222222 14 32.6666666666667 46.6666666666667 0.436530492003756 0.479919021354289 0.455046773563831 0.516716008029613 0.358457654316787 0.367073965106002 0.71970785440613 0.772900191492333 0.382023241648076 0.351610704441069 77 74 TRUE"
"170","170 22.2222222222222 6.44444444444444 22.4444444444444 13.5555555555556 28.7777777777778 42.3333333333333 22.2222222222222 8.44444444444444 19.1111111111111 14.1111111111111 32.8888888888889 47 0.431037270872386 0.46357196971312 0.451248103098494 0.4888910693388 0.342584638443772 0.387685881370092 0.754687278274443 0.791312889905031 0.372390645099591 0.348391647624716 69 69 TRUE"
"171","171 23.4444444444444 6.77777777777778 22.2222222222222 12.6666666666667 30.5555555555556 43.2222222222222 22.1111111111111 8 18.4444444444444 15.4444444444444 33.5555555555556 49 0.432148381983498 0.444623020764171 0.44924007096998 0.475798675870063 0.34193104367253 0.35593984962406 0.765735258072423 0.770213599124889 0.357227376778078 0.345128324785769 83 89 TRUE"
"172","172 23.4444444444444 6.66666666666667 22.6666666666667 12.6666666666667 30.6666666666667 43.3333333333333 22.4444444444444 8.66666666666667 17.3333333333333 16 34 50 0.434104214821683 0.440016733804943 0.453665275395184 0.475362946022568 0.343298565040051 0.333064032630596 0.748110736999626 0.780607864357864 0.354251186301888 0.349833618976936 51 63 FALSE"
"173","173 23.7777777777778 6.66666666666667 22.5555555555556 12.4444444444444 31.8888888888889 44.3333333333333 21.3333333333333 8.44444444444444 18.2222222222222 15.5555555555556 32.8888888888889 48.4444444444444 0.443332506658671 0.422790204950507 0.46569130821918 0.456209720216116 0.343298565040051 0.320101069667633 0.746787985676875 0.779496753246753 0.337676195469471 0.352043391774945 72 58 TRUE"
"174","174 23 6 21.4444444444444 12.3333333333333 31.5555555555556 43.8888888888889 22.6666666666667 8.22222222222222 18 14.1111111111111 31.7777777777778 45.8888888888889 0.444110844293344 0.434953947640565 0.468393771447959 0.457149569840177 0.351379373120859 0.372732648615002 0.759587549947027 0.781580086580087 0.338703538602078 0.344517392869635 68 62 TRUE"
"175","175 23.1111111111111 6.22222222222222 22 12.5555555555556 31.3333333333333 43.8888888888889 23.2222222222222 8.11111111111111 18.1111111111111 14.8888888888889 31.6666666666667 46.5555555555556 0.44172588357505 0.427959849354332 0.465219168273355 0.449302163339984 0.349936371677858 0.365543106131341 0.745698661058138 0.782842712842713 0.334007253531961 0.343446750091072 78 93 FALSE"
"176","176 23 6 22.7777777777778 11.3333333333333 31.1111111111111 42.4444444444444 22.4444444444444 8 18 15.1111111111111 31.4444444444444 46.5555555555556 0.458507455912178 0.43042497681946 0.48772114479832 0.458074093164545 0.346362622490073 0.354814123180136 0.749849363484703 0.773703703703704 0.340161452867978 0.362004173060259 75 69 FALSE"
"177","177 23.1111111111111 5.77777777777778 23.4444444444444 11 30.1111111111111 41.1111111111111 22.4444444444444 7.33333333333333 18.1111111111111 14.7777777777778 31 45.7777777777778 0.462677392362962 0.441955984571398 0.490821584628157 0.473468652186814 0.354299130426581 0.350122765155445 0.759874426141344 0.781111111111111 0.345403484979169 0.362782748173997 69 76 FALSE"
"178","178 23.4444444444444 5.77777777777778 23.5555555555556 11.2222222222222 30.8888888888889 42.1111111111111 22.6666666666667 7.55555555555556 18.3333333333333 14.4444444444444 30.2222222222222 44.6666666666667 0.468166934437869 0.436330105527797 0.501267928407834 0.460933039651202 0.339048585764272 0.362685035027656 0.769398235665154 0.778585858585859 0.339356621789449 0.366379540842955 86 75 TRUE"
"179","179 24.2222222222222 5.33333333333333 22.1111111111111 10.7777777777778 29 39.7777777777778 22.2222222222222 6.11111111111111 18 14.6666666666667 30 44.6666666666667 0.474762995381756 0.451234741122088 0.510434285400278 0.483431415219753 0.339770086485773 0.340462812805434 0.7436780710561 0.771717171717172 0.348527697627191 0.37147638080218 67 76 FALSE"
"180","180 24.7777777777778 5.44444444444444 21.1111111111111 10.6666666666667 28.5555555555556 39.2222222222222 22.8888888888889 5.66666666666667 18.7777777777778 12.7777777777778 30.1111111111111 42.8888888888889 0.477673048291809 0.461512518899866 0.512442317528792 0.493205077771193 0.354098894932228 0.355114827457449 0.737425064803094 0.780050505050505 0.358359755450321 0.376043484605925 83 85 FALSE"
"181","181 24.6666666666667 5.11111111111111 20.1111111111111 9.77777777777778 29.6666666666667 39.4444444444444 22.2222222222222 4.77777777777778 19.5555555555556 12.3333333333333 29.6666666666667 42 0.486197013433422 0.453811467464799 0.519917538118767 0.485383369853053 0.365326965107667 0.358277382802167 0.771287498665528 0.776010101010101 0.35538356497413 0.382228355061474 83 52 TRUE"
"182","182 24.1111111111111 4.88888888888889 20.1111111111111 9.33333333333333 29.4444444444444 38.7777777777778 23.3333333333333 4.55555555555556 19.5555555555556 11.6666666666667 30.7777777777778 42.4444444444444 0.473768238504647 0.466712008455228 0.504464221237634 0.493623419604297 0.36569246218369 0.385550110074894 0.776843054221083 0.768700159489633 0.366906198718986 0.372906250151134 77 60 TRUE"
"183","183 23.5555555555556 5.11111111111111 21.2222222222222 8.88888888888889 29.7777777777778 38.6666666666667 22.1111111111111 5 19 11.5555555555556 31.6666666666667 43.2222222222222 0.469913469530328 0.461565809624818 0.498226404473501 0.498531523196611 0.367135463626692 0.350462390776649 0.77793237883982 0.770089048378522 0.370877912368119 0.375173823847279 62 74 FALSE"
"184","184 23.5555555555556 5.44444444444444 20.2222222222222 9 31.5555555555556 40.5555555555556 21.1111111111111 5.55555555555556 18.7777777777778 10.6666666666667 31.6666666666667 42.3333333333333 0.470795303745495 0.456965205886284 0.50374842548848 0.492346263490225 0.34537944187067 0.356726007334383 0.786386485120013 0.760586124401914 0.367974364595685 0.377374043869282 86 77 TRUE"
"185","185 23.1111111111111 5.33333333333333 19.4444444444444 10 30.8888888888889 40.8888888888889 21.6666666666667 5.55555555555556 18.7777777777778 10.3333333333333 30.4444444444444 40.7777777777778 0.462854655742249 0.465232401653479 0.494064282471004 0.502805102896433 0.343836231994127 0.363486736317334 0.806309856767523 0.753852117667907 0.375191353955531 0.369772452508099 65 56 TRUE"
"186","186 22.1111111111111 5.55555555555556 18.7777777777778 10.8888888888889 31.7777777777778 42.6666666666667 21.1111111111111 6.22222222222222 19.2222222222222 10.7777777777778 31.2222222222222 42 0.448400444939154 0.457577362893789 0.484321330563873 0.495745257126909 0.305374693532588 0.354844761008692 0.784380032206119 0.761259525075315 0.370728947623966 0.36027315231396 78 77 TRUE"
"187","187 21.5555555555556 5.55555555555556 18.1111111111111 11 31.1111111111111 42.1111111111111 22.1111111111111 6.66666666666667 18.6666666666667 10.6666666666667 31.4444444444444 42.1111111111111 0.441127990298279 0.46531294657874 0.474564261667019 0.514054290141825 0.308020196178091 0.33999416161703 0.788824476650564 0.771259525075315 0.373996921480175 0.350432973401616 81 73 TRUE"
"188","188 20.6666666666667 5.44444444444444 19 11.3333333333333 32 43.3333333333333 23.1111111111111 7.22222222222222 18.8888888888889 10.3333333333333 31.4444444444444 41.7777777777778 0.435916399720834 0.455597566173705 0.469733343792623 0.508492911152773 0.293257181415076 0.338799418486803 0.822300260126347 0.754424508240298 0.364008144824732 0.342278029466855 73 81 FALSE"
"189","189 20.1111111111111 4.77777777777778 19.1111111111111 11.3333333333333 32 43.3333333333333 22.3333333333333 7.11111111111111 19.3333333333333 10.8888888888889 30 40.8888888888889 0.440023890670431 0.456248058438121 0.473205566014845 0.513379742428493 0.292544930702825 0.336180173932075 0.832415417300328 0.751394205209995 0.362363042339293 0.344216526250713 84 64 TRUE"
"190","190 20 4.55555555555556 18.7777777777778 11.8888888888889 31.6666666666667 43.5555555555556 22.8888888888889 7 19.4444444444444 10 30.2222222222222 40.2222222222222 0.43215352030006 0.468687671964691 0.467654347348872 0.527192735749683 0.26427982349035 0.339226768914154 0.789499485495507 0.751730905546695 0.373787436658424 0.339646838512708 87 77 TRUE"
"191","191 20.4444444444444 4.22222222222222 19.1111111111111 11.8888888888889 31.7777777777778 43.6666666666667 23.1111111111111 7 19.7777777777778 10.3333333333333 29.8888888888889 40.2222222222222 0.440241755594178 0.469474731618385 0.485430775872113 0.533898338172352 0.257865939317552 0.322098969177658 0.781418677414699 0.761177599203915 0.375059415708181 0.347447999615756 81 83 TRUE"
"192","192 21.3333333333333 3.88888888888889 18.1111111111111 11.7777777777778 31.5555555555556 43.3333333333333 24 6.44444444444444 19.5555555555556 11 29.3333333333333 40.3333333333333 0.458432926563127 0.470526049050542 0.506242063350067 0.528410259000063 0.270564352015965 0.342566805434968 0.730492751488773 0.768122043648359 0.375091706063052 0.360481441220627 64 49 TRUE"
"193","193 21 2.88888888888889 18.7777777777778 11.6666666666667 30.2222222222222 41.8888888888889 24.5555555555556 6.11111111111111 19.5555555555556 11.4444444444444 31 42.4444444444444 0.445621559819176 0.470408417807684 0.489027665853979 0.528304438894243 0.286708701493648 0.344347432215595 0.698534371704306 0.767208300958301 0.371953528167593 0.349541458333449 84 75 TRUE"
"194","194 20.2222222222222 3 19.2222222222222 12.6666666666667 31.5555555555556 44.2222222222222 23.7777777777778 6.44444444444444 20.4444444444444 13 32.4444444444444 45.4444444444444 0.424755623460282 0.454007708587826 0.464919921746235 0.507089542679346 0.275906232357845 0.339752611831301 0.709360582530517 0.768297625577037 0.356745792180636 0.333088619179256 65 67 FALSE"
"195","195 20.5555555555556 2.77777777777778 19.3333333333333 12.3333333333333 31.3333333333333 43.6666666666667 24.5555555555556 6.44444444444444 19.7777777777778 12.4444444444444 32 44.4444444444444 0.438434428315557 0.456558129742898 0.478808810635124 0.5106248962147 0.29055824700986 0.337138232746334 0.710683333853268 0.766687319618905 0.360475838015945 0.34587868323239 73 67 TRUE"
"196","196 19.7777777777778 2.55555555555556 19.3333333333333 12.2222222222222 32.2222222222222 44.4444444444444 24.2222222222222 6 20.6666666666667 14.1111111111111 32.4444444444444 46.5555555555556 0.436345873595423 0.443826648261416 0.481511205810638 0.495307316191237 0.266748723200336 0.330748954267293 0.692618817724236 0.76363176406335 0.357207864159736 0.347700534538777 69 69 FALSE"
"197","197 19.4444444444444 3.66666666666667 19.4444444444444 11.8888888888889 33.4444444444444 45.3333333333333 23.2222222222222 5 20.5555555555556 14.6666666666667 32.7777777777778 47.4444444444444 0.438806702801416 0.426722105294804 0.488999128515952 0.465476062110061 0.26991428192145 0.337641703095526 0.654513404618823 0.771039171470757 0.347516895062826 0.354436358328028 74 67 TRUE"
"198","198 19.1111111111111 4.77777777777778 19.7777777777778 12 33.2222222222222 45.2222222222222 23.4444444444444 5.33333333333333 19.5555555555556 14.4444444444444 34.3333333333333 48.7777777777778 0.428085455238064 0.421691271150046 0.478358447512367 0.457397830817544 0.264022026029195 0.336282167809406 0.641613507817998 0.766662067093653 0.344248921206617 0.346799855846165 72 79 TRUE"
"199","199 18.7777777777778 4.88888888888889 20.1111111111111 11.4444444444444 33.3333333333333 44.7777777777778 23.4444444444444 5.33333333333333 18.8888888888889 15.2222222222222 35.2222222222222 50.4444444444444 0.428001280153889 0.414443506143661 0.47407895793876 0.451722800948965 0.28994795195512 0.328504390031628 0.671719637339332 0.760109360540946 0.339130514629117 0.347041752314476 65 73 FALSE"
"200","200 19.3333333333333 5.11111111111111 18.8888888888889 11.1111111111111 33.3333333333333 44.4444444444444 22.2222222222222 5.22222222222222 17.7777777777778 14.7777777777778 35.3333333333333 50.1111111111111 0.435190822637549 0.412329979573612 0.473138334775915 0.446475424637121 0.300956656512212 0.335531179667113 0.66934292908027 0.761940862372448 0.334099434598037 0.351467561771732 74 62 TRUE"
"201","201 19.3333333333333 5.11111111111111 19.3333333333333 11.5555555555556 34.4444444444444 46 22.5555555555556 5.11111111111111 18.7777777777778 14.2222222222222 35.3333333333333 49.5555555555556 0.417346718950072 0.407873524825592 0.450845565816479 0.449039527201224 0.284289989845545 0.319402147409049 0.691168325905667 0.723977899409485 0.327744022582248 0.335733646037816 78 69 TRUE"
"202","202 19.6666666666667 4.88888888888889 18.7777777777778 11.5555555555556 33.6666666666667 45.2222222222222 23.1111111111111 4.55555555555556 19.1111111111111 14 33.6666666666667 47.6666666666667 0.429276251478855 0.423955396170621 0.467346532400296 0.472473870635567 0.268145640367863 0.312991890998792 0.73390336864071 0.722642429324015 0.341300641402024 0.346536115173619 79 72 TRUE"
"203","203 20 5.22222222222222 18.3333333333333 10.7777777777778 32.6666666666667 43.4444444444444 23.6666666666667 4.11111111111111 18.4444444444444 13.6666666666667 33.1111111111111 46.7777777777778 0.440672262874866 0.426260945874527 0.481016566070329 0.466521489683186 0.265059220614776 0.328830097626473 0.734546691864678 0.758590141742316 0.343983157327203 0.353942376987552 93 63 TRUE"
"204","204 21 5.11111111111111 18.5555555555556 10.6666666666667 32.2222222222222 42.8888888888889 25.2222222222222 3.55555555555556 18.4444444444444 13.3333333333333 33.3333333333333 46.6666666666667 0.438180568522707 0.442013711627293 0.473974312549203 0.475422326003378 0.285165040720596 0.369828315095278 0.736310360295014 0.78242266992267 0.353266124504907 0.349421924942347 82 75 TRUE"
"205","205 21.4444444444444 5.33333333333333 18.7777777777778 10.8888888888889 32 42.8888888888889 25.3333333333333 3.33333333333333 17.4444444444444 11.7777777777778 33.3333333333333 45.1111111111111 0.444201367646954 0.448416079184724 0.476443448351672 0.478670189251241 0.30850771112209 0.383547262073402 0.735115617164787 0.786795097906209 0.35591162715041 0.35328790432379 76 68 TRUE"
"206","206 21.5555555555556 4.88888888888889 18.7777777777778 10 31 41 25.7777777777778 3.66666666666667 18.1111111111111 10.8888888888889 34.3333333333333 45.2222222222222 0.439565825335805 0.460003781268641 0.465631023023118 0.493681809124364 0.314788846058196 0.387108515634656 0.759586516635686 0.804519965631077 0.363986434631158 0.349718627913463 69 69 FALSE"
"207","207 20.3333333333333 4.55555555555556 17.5555555555556 10.1111111111111 31.3333333333333 41.4444444444444 26 3.44444444444444 18.3333333333333 11.1111111111111 34.3333333333333 45.4444444444444 0.438784923952494 0.458814249151274 0.46732217351027 0.491208092364933 0.292903324172674 0.374847979236188 0.770307764199039 0.811927373038484 0.363379270089567 0.347340102599158 86 68 TRUE"
"208","208 20.3333333333333 4.55555555555556 17.6666666666667 10.5555555555556 30.3333333333333 40.8888888888889 26.6666666666667 3.88888888888889 19 11.2222222222222 34.1111111111111 45.3333333333333 0.429211340011822 0.466800410782133 0.454552868257304 0.503963732255298 0.292903324172674 0.379451153839363 0.776605559970519 0.820222998981169 0.368497676667067 0.340595047453774 74 69 TRUE"
"209","209 18.7777777777778 4.88888888888889 19.1111111111111 11 31.1111111111111 42.1111111111111 27 4.44444444444444 19.7777777777778 10.8888888888889 34.6666666666667 45.5555555555556 0.412064563605786 0.468324801026035 0.432252582022592 0.513310069187842 0.297665228934579 0.349779436667646 0.785475774723086 0.813381181794524 0.375310010092304 0.330482097624512 63 60 FALSE"
"210","210 18.1111111111111 5.11111111111111 19.5555555555556 10.8888888888889 29.7777777777778 40.6666666666667 26 5.44444444444444 19.4444444444444 12.2222222222222 33.7777777777778 46 0.423271785656382 0.46762964930513 0.436370598343998 0.512368449602155 0.340062889753292 0.34606719908444 0.810872600119912 0.822222280958204 0.375020846498 0.336885582009648 90 80 TRUE"
"211","211 18.8888888888889 5 19.2222222222222 10.2222222222222 30.1111111111111 40.3333333333333 27 5.88888888888889 20.2222222222222 11.8888888888889 33.6666666666667 45.5555555555556 0.427982636858461 0.47097636951932 0.434736611415894 0.515087952321657 0.379134928825331 0.368794471811713 0.806347713242084 0.815183568037138 0.375205241419237 0.338042989417056 84 53 TRUE"
"212","212 19.1111111111111 5.11111111111111 19.2222222222222 9.77777777777778 29.7777777777778 39.5555555555556 27 6 19.5555555555556 11.1111111111111 34.7777777777778 45.8888888888889 0.421743681252417 0.479449835913579 0.429143041306194 0.528828772032626 0.377500941897227 0.357084232160297 0.799556541765004 0.800032052885623 0.381783428579804 0.335736909752485 77 70 TRUE"
"213","213 18.2222222222222 5.33333333333333 18.8888888888889 9.88888888888889 29.5555555555556 39.4444444444444 26 6.33333333333333 20 11.2222222222222 33.8888888888889 45.1111111111111 0.420055481424682 0.478338724802468 0.433539792181819 0.528828772032626 0.344167608563893 0.347760222836288 0.814988640530436 0.78706908992266 0.380039110003803 0.332556591720682 59 59 TRUE"
"214","214 17.4444444444444 6.22222222222222 18.8888888888889 9.77777777777778 29.3333333333333 39.1111111111111 25.2222222222222 6.55555555555556 20 12.4444444444444 33.2222222222222 45.6666666666667 0.414463682729435 0.472249538072924 0.428922187564214 0.525103281836548 0.340039641587629 0.327927002191708 0.829803455345251 0.787656979399438 0.374947765289816 0.326093445406051 90 74 TRUE"
"215","215 18.8888888888889 5.77777777777778 19 10.2222222222222 28.6666666666667 38.8888888888889 25.5555555555556 6.88888888888889 19.3333333333333 12.8888888888889 32.4444444444444 45.3333333333333 0.424331375990199 0.48451241070165 0.440885764043919 0.544602460818485 0.340039641587629 0.323297372562078 0.824512450054246 0.7636140288859 0.384308034650086 0.334139945937423 84 62 TRUE"
"216","216 19.3333333333333 5.11111111111111 19.5555555555556 10.1111111111111 27.8888888888889 38 25.8888888888889 6.55555555555556 19.8888888888889 12.8888888888889 32.8888888888889 45.7777777777778 0.420646046436691 0.493595356594784 0.434351060326117 0.556756972972998 0.351824153372141 0.341479190743897 0.823873880450159 0.771343497484933 0.391088038697849 0.33240324491428 80 71 TRUE"
"217","217 19 5 19.6666666666667 9.77777777777778 28.5555555555556 38.3333333333333 26.2222222222222 6 20 13 32.6666666666667 45.6666666666667 0.426500001657734 0.489409838149695 0.4478127329215 0.544120807395655 0.329601931149919 0.349243165899176 0.831163975975548 0.742748726243103 0.386193926394437 0.334403141023573 81 78 TRUE"
"218","218 19.8888888888889 4.44444444444444 20.1111111111111 10.1111111111111 27.7777777777778 37.8888888888889 26.1111111111111 5.77777777777778 20 13.7777777777778 32.1111111111111 45.8888888888889 0.43428348218362 0.488657052844065 0.466938415981609 0.540701194601043 0.320387839008997 0.366871371027381 0.83275127756285 0.739449449955321 0.383140693950524 0.339022830007892 86 69 TRUE"
"219","219 20.7777777777778 4.44444444444444 20 9.77777777777778 28.4444444444444 38.2222222222222 26.8888888888889 5.11111111111111 19.8888888888889 12.8888888888889 33.4444444444444 46.3333333333333 0.430803371108573 0.490304974402998 0.468342285182088 0.54164281418673 0.301138326338432 0.370583608610587 0.829332474144047 0.750714170897462 0.387321936662501 0.339062417114371 70 72 TRUE"
"220","220 22.375 6 21 9.375 35.875 45.25 20.25 6.25 20.625 10.875 34.125 45 0.451645724171641 0.409232524026348 0.484360596542644 0.445476199700266 0.335661610846675 0.328444704671625 0.755009355717749 0.779758375682289 0.333528398589242 0.365352875421264 73 75 TRUE"
"221","221 22.2222222222222 5.77777777777778 21 9.33333333333333 35.8888888888889 45.2222222222222 21 6.22222222222222 20.1111111111111 10.7777777777778 35.5555555555556 46.3333333333333 0.443568129088243 0.412704042520775 0.468177161084501 0.449900412805465 0.348870926813206 0.319728626374778 0.763712019897258 0.779140061538378 0.33799606249459 0.360794147521604 79 75 TRUE"
"222","222 21.4444444444444 5.55555555555556 21 9.33333333333333 35.8888888888889 45.2222222222222 22.4444444444444 6.11111111111111 19.8888888888889 11.1111111111111 35.3333333333333 46.4444444444444 0.443350743691107 0.410669530061243 0.462375555282895 0.446264216542923 0.362007215811564 0.323237398304603 0.772426616847149 0.771289819992485 0.336968198213382 0.359803471530928 69 62 FALSE"
"223","223 20.3333333333333 5.66666666666667 21 10.3333333333333 36.5555555555556 46.8888888888889 22.6666666666667 7 19.5555555555556 10.5555555555556 35.8888888888889 46.4444444444444 0.433717709837479 0.419486431895703 0.450958122812831 0.459082050050411 0.355393459197807 0.317814117881322 0.765047809468342 0.721554370257035 0.339751856960344 0.349074248035747 71 76 TRUE"
"224","224 20.6666666666667 6.44444444444444 20.8888888888889 10.7777777777778 37 47.7777777777778 23.2222222222222 7 18.8888888888889 10.8888888888889 35.8888888888889 46.7777777777778 0.433828176559379 0.426982444654873 0.45217426432748 0.460936874377146 0.359882797020478 0.343210943278148 0.768209507751991 0.707004105706771 0.347525880238243 0.352447263908763 68 75 FALSE"
"225","225 20.5555555555556 5.55555555555556 20.8888888888889 10.7777777777778 37.3333333333333 48.1111111111111 23 6.44444444444444 18.8888888888889 11 34.5555555555556 45.5555555555556 0.444009353407223 0.432640468356201 0.465568829960852 0.462319878143624 0.366066371899705 0.35583720590441 0.808113188522545 0.677711176413841 0.353040175660795 0.359860578339621 71 61 TRUE"
"226","226 20.5555555555556 5 21.8888888888889 10.5555555555556 37 47.5555555555556 23.4444444444444 6.22222222222222 19.3333333333333 10.5555555555556 34.1111111111111 44.6666666666667 0.443880304497686 0.441035530084596 0.462747186294137 0.476383470037405 0.378886884720218 0.353031369765241 0.803615834025191 0.658471157173822 0.355765845053131 0.354946048425091 70 73 TRUE"
